Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source,Keep
ASSUMED,4083,3055725,0.00011960108539250097,0.00011040555819217243,0.00020935336593057194,630772,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
ASSUMES,4084,564703,2.2102477063348785e-05,1.9152126308209343e-05,5.5924687083192975e-05,286786,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
ASSUMING,4085,1236265,4.8387415697669195e-05,5.435237828860792e-05,0.00013451335661477032,495256,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
ASSUMPTION,4086,1365855,5.3459568674790564e-05,3.470578416415025e-05,0.00010354757189315577,340614,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
ASSUMPTIONS,4087,6969595,0.0002727899685822997,0.0002899718426561596,0.00030593581877938096,939699,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
ATTRITION,4358,123606,4.837939199707263e-06,3.9130363560743515e-06,4.145888717005995e-05,50918,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
AVERSELY,4643,844,3.3034162456134245e-08,5.727983289928199e-08,3.7232070572785017e-06,682,2011,0,0,0,0,0,0,0,3,10K_2010,TRUE
BACKDATING,4861,3329,1.3029706968776172e-07,9.121878722223369e-08,4.237790570844091e-06,1294,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BAD,5021,918952,3.596778395425293e-05,3.9945856379691524e-05,0.00013316140192530163,323220,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
BAIL,5089,10321,4.039639700352625e-07,2.0141592315114752e-07,1.2427870347666186e-05,3411,2009,0,0,2009,0,0,0,0,1,12of12inf,TRUE
BAILOUT,5100,2799,1.0955286814540255e-07,1.0530497731080053e-07,5.324202818438783e-06,1808,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BALK,5167,374,1.4638361088381763e-08,1.3138381318722529e-08,3.7772998744507244e-06,119,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
BALKED,5168,48,1.87872013968536e-09,2.3316375833652946e-09,5.312225210450749e-07,32,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
BANKRUPT,5340,109976,4.3044609600424405e-06,2.267435452838458e-06,2.1547704503129363e-05,57854,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BANKRUPTCIES,5341,62039,2.4282066405404174e-06,2.0778455522908655e-06,2.2951545789709723e-05,39264,2009,0,0,0,0,0,0,2023,3,12of12inf,TRUE
BANKRUPTCY,5342,3214344,0.00012580943351409997,0.00010494867710606398,0.0004236355780154864,426007,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BANKRUPTED,5343,193,7.55402056165155e-09,9.075871419866958e-09,1.2166374116277312e-06,131,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BANKRUPTING,5344,52,2.0352801513258064e-09,1.3971816812885393e-09,3.0587183011837084e-07,37,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BANKRUPTS,5345,107,4.187980311381948e-09,2.8632050513629816e-09,6.479430946714926e-07,71,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BANS,5364,29298,1.1467238052604514e-06,7.369379599727245e-07,9.611385288201163e-06,18401,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
BARRED,5561,50318,1.9694466664309986e-06,1.4566289770644227e-06,1.7297934753889053e-05,29636,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
BARRIER,5581,57660,2.2568125677970386e-06,1.960518698910032e-06,3.851091267157674e-05,29080,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BARRIERS,5582,188030,7.359494747188296e-06,5.635728725770103e-06,2.4886586597289387e-05,122294,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BELIEVE,6256,8057698,0.0003153783231688009,0.00030144382412310096,0.0003259783519104694,932682,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
BELIEVED,6257,583195,2.282625399716257e-05,2.4233350017558286e-05,6.817261571434027e-05,321666,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
BELIEVES,6260,5490050,0.00021488057297665855,0.00031160024000170995,0.0003660491646426132,1007276,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
BELIEVING,6261,21783,8.525866833909624e-07,7.098467222931269e-07,9.076736690606835e-06,17624,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
BOTTLENECK,8238,2455,9.608870714432413e-08,8.72752192019445e-08,3.908238560361884e-06,1797,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BOTTLENECKS,8241,6241,2.442727581620069e-07,1.9535142316621707e-07,4.9481501872286965e-06,4588,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BOUND,8285,862545,3.376001381010227e-05,1.565355463466925e-05,5.2473027043496834e-05,205059,0,0,0,0,0,0,2011,0,1,12of12inf,TRUE
BOUNDED,8288,11021,4.3136197207234066e-07,1.7662145142001034e-07,5.113676793403446e-06,4045,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
BOYCOTT,8380,10210,3.996194297122401e-07,2.0314786397059737e-07,4.7257971367303875e-06,6518,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BOYCOTTED,8381,257,1.0058980747898697e-08,5.099711839930713e-09,5.560051240239426e-07,175,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BOYCOTTING,8382,586,2.2936041705325435e-08,1.7566347192023264e-08,1.1635672637297306e-06,534,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BOYCOTTS,8383,9002,3.523383061968252e-07,1.8139146771543596e-07,3.238599042878306e-06,7227,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BREACH,8579,3634982,0.0001422732060582035,8.390851522630092e-05,0.00020322689888789194,431410,2009,0,0,2009,0,0,0,0,1,12of12inf,TRUE
BREACHED,8580,313550,1.2272347912465512e-05,1.0015297695379825e-05,4.8211906270938526e-05,152564,2009,0,0,2009,0,0,0,0,1,12of12inf,TRUE
BREACHES,8581,645595,2.526859017875354e-05,1.5099306968993314e-05,5.023488391068425e-05,217861,2009,0,0,2009,0,0,0,0,2,12of12inf,TRUE
BREACHING,8582,81270,3.180908036504775e-06,1.7536969864726259e-06,1.9554752467631342e-05,31113,2009,0,0,2009,0,0,0,0,2,12of12inf,TRUE
BREAK,8604,188027,7.359377327179566e-06,5.746166480177653e-06,4.055573548355832e-05,84786,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
BREAKAGE,8607,103458,4.049346421074332e-06,2.4185883091376868e-06,2.805736213968371e-05,36043,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BREAKAGES,8608,150,5.8710004365167495e-09,3.5735077822733947e-09,5.734596935550585e-07,104,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BREAKDOWN,8611,129190,5.0564969759573255e-06,4.5575556125220625e-06,3.040128470136542e-05,78681,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BREAKDOWNS,8612,78151,3.0588303674281366e-06,3.7475731791485655e-06,2.1706878529750746e-05,71569,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BREAKING,8623,20799,8.140729205274125e-07,8.945391671560856e-07,5.58762402041337e-05,12588,-2020,0,0,0,0,0,0,0,2,12of12inf,TRUE
BREAKS,8630,41917,1.6406315019831505e-06,1.1993101304150879e-06,1.6692314984275816e-05,18906,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
BRIBE,8722,12409,4.856882961115756e-07,1.9861686668010152e-07,3.2116130915060798e-06,9501,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
BRIBED,8723,870,3.4051802531797145e-08,1.4031251323353501e-08,1.1890708626467354e-06,688,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
BRIBERIES,8725,45,1.761300130955025e-09,2.386347260191425e-10,7.490431616381375e-08,16,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BRIBERY,8727,123478,4.832929279334768e-06,2.027223007196611e-06,1.54736930282184e-05,42883,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BRIBES,8728,8278,3.2400094408990437e-07,1.6372947220869713e-07,3.6502372083545312e-06,5875,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
BRIBING,8729,1498,5.863172435934727e-08,2.5907193851365763e-08,9.777895559324375e-07,1372,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BRIDGE,8750,684270,2.6782329791302108e-05,2.5070051399285194e-05,0.00019229615718876762,105343,-2020,0,0,0,0,0,0,0,1,12of12inf,TRUE
BROKEN,8936,70476,2.7584308450930297e-06,3.213068700680449e-06,4.3565532897702115e-05,43281,-2020,0,0,0,0,0,0,0,2,12of12inf,TRUE
BURDEN,9436,192263,7.525174379506799e-06,6.005802184389633e-06,3.512363530807515e-05,115081,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BURDENED,9437,21392,8.372829422531088e-07,7.621160003626032e-07,1.4642239204671837e-05,10923,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BURDENING,9438,3401,1.3311514989728976e-07,1.2523069166433256e-07,6.928802882186529e-06,2224,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BURDENS,9439,126795,4.962756668987608e-06,3.344743724394414e-06,1.9598029824666223e-05,78956,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
BURDENSOME,9440,84388,3.302946565578503e-06,1.8307509140202082e-06,1.2460637053101078e-05,53479,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
BURNED,9511,16138,6.316413669633821e-07,4.5737930846106837e-07,1.0697388187098716e-05,8287,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
CALAMITIES,9937,4601,1.8008315338942378e-07,1.0710372622488942e-07,2.516830790755672e-06,3978,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CALAMITOUS,9938,72,2.81808020952804e-09,2.8354198726927514e-09,6.647707644063197e-07,65,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CALAMITY,9940,6515,2.549971189593775e-07,1.2159501250093718e-07,2.9693894860447836e-06,4388,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CANCEL,10203,379785,1.4864786005216758e-05,1.0502564429949694e-05,4.3327802391456684e-05,174514,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CANCELED,10207,543583,2.127584020188723e-05,1.7843875745572856e-05,6.639058511206984e-05,216223,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CANCELING,10210,26650,1.043081077554476e-06,9.06321391623553e-07,1.3274650305057955e-05,19159,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CANCELLATION,10212,1042954,4.08212225951126e-05,3.227901351038065e-05,0.0001058184826279734,305668,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CANCELLATIONS,10213,182205,7.131504230236895e-06,6.306510224774761e-06,3.9582936371295295e-05,87739,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CANCELLED,10214,863075,3.378075801164462e-05,3.2662333543742654e-05,0.00010450339227639812,308728,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CANCELLING,10217,14243,5.574710614487205e-07,4.235975418372924e-07,8.70394973862223e-06,9549,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CANCELS,10219,24307,9.513760507360842e-07,6.579458028358357e-07,8.351861541608325e-06,16971,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CARELESS,10647,838,3.279932243867358e-08,2.0676800172126054e-08,1.4093798205630042e-06,659,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CARELESSLY,10648,199,7.788860579112222e-09,5.033895596601811e-09,6.174449815460127e-07,156,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CARELESSNESS,10649,4935,1.9315591436140105e-07,1.0844931786420431e-07,2.865240200476064e-06,3890,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CATASTROPHE,11033,253372,9.916980817340812e-06,6.622856664328363e-06,0.00010674265228445329,20137,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CATASTROPHES,11034,62128,2.4316901007994174e-06,1.504402541548154e-06,2.764554414678746e-05,17509,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CATASTROPHIC,11035,173228,6.780144424112823e-06,4.281192256949309e-06,2.742381946008772e-05,82875,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CATASTROPHICALLY,11036,223,8.7282206489549e-09,6.5055972502158225e-09,1.084065668687443e-06,161,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
CAUTION,11198,164475,6.437551978640616e-06,8.965966374534107e-06,3.86618707453756e-05,135144,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CAUTIONARY,11199,455390,1.782396592523575e-05,2.6633101782954248e-05,8.107042741342159e-05,287384,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CAUTIONED,11200,208386,8.15622864642653e-06,1.5051915591375117e-05,5.245750339312483e-05,188310,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CAUTIONING,11201,473,1.8513221376482818e-08,3.3110638038686835e-08,2.7598248727933893e-06,452,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CAUTIONS,11202,50962,1.9946528283051107e-06,4.37148969722717e-06,3.250527809547025e-05,46092,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CAUTIOUS,11203,20962,8.204527410017607e-07,9.392998996935934e-07,1.2189136142705622e-05,16775,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
CAUTIOUSLY,11204,6748,2.641167396374335e-07,3.647535026095759e-07,8.161171657109182e-06,5949,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
CAUTIOUSNESS,11205,935,3.6595902720954403e-08,2.325174581180185e-08,1.4592332786068019e-06,812,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
CEASE,11261,1388854,5.435974960172023e-05,3.6906306296100146e-05,9.336992457710756e-05,380469,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
CEASED,11262,468726,1.8345937004045e-05,1.9467179791329013e-05,7.779483874558695e-05,223002,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
CEASES,11269,424014,1.6595909193928088e-05,8.802829431341206e-06,3.849062468825946e-05,159068,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CEASING,11270,81916,3.206192478384707e-06,2.250549242041905e-06,2.3290004874339494e-05,46577,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CENSURE,11372,10118,3.960185494445098e-07,2.464886721051536e-07,4.582198160383671e-06,7916,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CENSURED,11373,866,3.3895242520156704e-08,3.164117337002833e-08,2.4896803695776438e-06,621,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CENSURES,11376,3813,1.4924083109625577e-07,8.21410271353035e-08,2.5371646643885062e-06,2693,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CENSURING,11377,93,3.640020270640385e-09,2.909653012495211e-09,7.632170404569332e-07,88,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CHALLENGE,11596,406833,1.5923444803929458e-05,1.0248145096299751e-05,4.654959583309634e-05,169011,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CHALLENGED,11597,267390,1.0465645378134757e-05,6.899038077392182e-06,2.820871980446129e-05,142885,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CHALLENGES,11600,769030,3.0099836437963174e-05,1.9756355592216075e-05,5.734629907585999e-05,258811,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CHALLENGING,11601,356906,1.3969301878636314e-05,9.822493960627259e-06,3.960562875180458e-05,173767,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CHARGEOFFS,11774,19661,7.695315972157055e-07,1.2757410060873168e-06,3.0178049980755227e-05,6859,2009,0,0,0,0,0,0,0,2,10K_2008,TRUE
CIRCUMVENT,12700,35729,1.3984331639753796e-06,8.304520613914946e-07,7.69421254458956e-06,28792,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CIRCUMVENTED,12701,113816,4.454758571217269e-06,4.4262110591637896e-06,2.1510619099682553e-05,94893,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CIRCUMVENTING,12702,4328,1.6939793259496328e-07,1.0164248195259892e-07,3.177565533105242e-06,3659,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CIRCUMVENTION,12703,32074,1.2553764533389215e-06,1.3341277601511716e-06,1.5067062522648749e-05,28058,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CIRCUMVENTIONS,12704,45,1.761300130955025e-09,9.329851899508375e-10,1.8263762685573864e-07,44,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
CIRCUMVENTS,12705,2207,8.638198642261644e-08,5.9108020840339854e-08,1.9012396215029645e-06,2080,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CLAIMING,12785,344583,1.3486979622775007e-05,8.265853113985334e-06,4.00327611673755e-05,140531,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CLAIMS,12786,3367804,0.0001318158583606857,9.834120148887167e-05,0.00021759135151396615,539525,2009,0,0,2009,0,0,0,0,1,12of12inf,TRUE
CLARIFICATION,12865,114277,4.472802112558831e-06,3.416265897210554e-06,2.4946648140714877e-05,66457,0,0,2009,0,0,0,0,0,5,12of12inf,TRUE
CLARIFICATIONS,12866,28688,1.1228484034852834e-06,1.052641457660119e-06,1.2504305770627064e-05,19637,0,0,2009,0,0,0,0,0,5,12of12inf,TRUE
CLAWBACK,12942,135682,5.310593874849771e-06,2.3086737471898355e-06,2.9802892620323414e-05,27866,2009,0,0,0,0,0,0,0,2,10K_2008,TRUE
CLOSED,13206,1507675,5.9010403887502604e-05,6.1247934087385e-05,0.00017688077789053655,432440,-2020,0,0,0,0,0,0,0,1,12of12inf,TRUE
CLOSEOUT,13213,15762,6.169247258691801e-07,6.94387602185047e-07,2.492012862693198e-05,5597,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CLOSEOUTS,13214,2685,1.0509090781364982e-07,1.3557865496445873e-07,6.795337619029868e-06,1487,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CLOSING,13225,8499946,0.000332687911175792,0.00023946949858913018,0.0005197475563831484,713949,-2020,0,0,0,0,0,0,0,2,12of12inf,TRUE
CLOSINGS,13226,156832,6.138404936398633e-06,6.883949287063838e-06,6.366732686719192e-05,60664,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CLOSURE,13227,642408,2.5143850989479015e-05,2.2725003190334407e-05,0.00013721297342102776,153240,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CLOSURES,13228,217428,8.510132552739758e-06,7.540970669644302e-06,5.66805178869961e-05,81340,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COERCE,13575,3205,1.254437093269079e-07,8.651175522838892e-08,3.2916209427876008e-06,2672,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COERCED,13576,2029,7.941506590461656e-08,4.6359514315448903e-08,2.1614823221021124e-06,1244,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COERCES,13579,57,2.2309801658763647e-09,1.7323281988166302e-09,3.8400884375054853e-07,56,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COERCING,13580,538,2.1057321565640077e-08,1.2330231984079547e-08,8.601365693020506e-07,484,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COERCION,13581,8317,3.255274042033987e-07,2.0267798866020868e-07,4.442540642838324e-06,5871,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COERCIVE,13583,10478,4.1010895049215003e-07,2.582002246882447e-07,5.404301604398302e-06,8649,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COLLAPSE,13767,28940,1.1327116842186315e-06,9.57521805389005e-07,1.2584879732630976e-05,20146,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COLLAPSED,13768,5855,2.291647170387038e-07,2.090716932094287e-07,6.057594265823618e-06,3678,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COLLAPSES,13769,2215,8.669510644589733e-08,5.2028862329374245e-08,1.6870999758177632e-06,2010,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COLLAPSING,13771,1061,4.152754308762847e-08,3.678763314215724e-08,1.990676529003357e-06,879,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COLLISION,13850,34772,1.3609761811904027e-06,1.032034799025365e-06,3.1688309948883486e-05,10544,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COLLISIONS,13851,4601,1.8008315338942378e-07,1.1311659221191025e-07,3.8765508970090585e-06,3417,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COLLUDE,13870,402,1.5734281169864888e-08,5.276536922329021e-09,5.648514654112173e-07,282,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COLLUDED,13871,1473,5.765322428659448e-08,4.08159214959101e-08,2.723094907770819e-06,849,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COLLUDES,13872,292,1.1428880849752605e-08,1.6608398968469186e-09,1.8651757923160232e-07,152,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COLLUDING,13873,517,2.023538150452773e-08,1.0284913114433332e-08,1.0692588054844974e-06,258,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COLLUSION,13874,72720,2.8462610116233204e-06,3.149428441830227e-06,1.9118988754329824e-05,66280,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
COLLUSIONS,13875,158,6.184120459797643e-09,5.537395657161584e-09,6.164936324265662e-07,158,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COLLUSIVE,13876,1968,7.702752572709976e-08,4.765408116617507e-08,2.3318951025422712e-06,1170,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COMMIT,14171,213652,8.362339901751177e-06,5.538459497122515e-06,2.6746353150883443e-05,123924,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
COMMITMENT,14172,3943985,0.00015436758437743675,9.708656838426209e-05,0.00024411109654009743,541063,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
COMMITMENTS,14173,6849373,0.00026808447915244025,0.00024212007954039095,0.00031358710816750294,905215,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
COMMITS,14174,70991,2.7785879465917373e-06,1.8789615751573842e-06,1.5538374646521298e-05,44452,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
COMMITTED,14177,1399459,5.477482933258196e-05,4.375209044657159e-05,0.00012194015774204779,408074,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
COMMITTING,14184,39910,1.5620775161425565e-06,1.1454427331675266e-06,1.278172131910833e-05,28242,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
COMPEL,14330,81876,3.2046268782683024e-06,2.2998934420891273e-06,2.0136018095490196e-05,49371,0,0,0,0,0,0,2011,0,2,12of12inf,TRUE
COMPELLED,14331,60352,2.362177455631059e-06,1.2741658909821346e-06,1.1077298089929697e-05,39694,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
COMPELLING,14332,76539,2.9957366827370367e-06,2.0972650059708715e-06,1.5953888115076243e-05,48818,0,0,0,0,0,0,2011,0,3,12of12inf,TRUE
COMPELS,14334,1444,5.651816420220124e-08,3.4002481522904454e-08,1.5389824251628411e-06,1161,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
COMPLAIN,14380,3831,1.4994535114863778e-07,8.832071228528524e-08,2.8114820197616637e-06,2956,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COMPLAINED,14383,7666,3.00047262308916e-07,2.7238311907313266e-07,7.3276205637735114e-06,5440,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COMPLAINING,14386,5342,2.090858955458165e-07,1.2355608413748603e-07,4.549489078618187e-06,2575,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COMPLAINS,14387,711,2.7828542069089394e-08,2.683126377837259e-08,2.3875931510038816e-06,525,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COMPLAINT,14388,1937180,7.582123083741012e-05,7.847470796779811e-05,0.00030339765130053137,274946,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COMPLAINTS,14389,418392,1.637586409756744e-05,1.2933201706363798e-05,6.781877365149613e-05,137649,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
COMPLICATE,14426,12112,4.7406371524727245e-07,2.8975758562002986e-07,4.5799023507586885e-06,10848,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COMPLICATED,14427,51987,2.034771331287975e-06,1.59496382649375e-06,1.2855293160420513e-05,40736,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
COMPLICATES,14429,3075,1.2035550894859337e-07,9.25062151516335e-08,3.140801515581817e-06,2949,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
COMPLICATING,14430,14391,5.63263781879417e-07,2.3940632423659727e-07,3.404268033815367e-06,11225,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
COMPLICATION,14431,5447,2.1319559585137824e-07,1.4689784024665538e-07,4.1018569471403934e-06,3862,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
COMPLICATIONS,14432,74278,2.907241136157274e-06,2.3952221935431432e-06,2.09936761361572e-05,43025,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
COMPLY,14444,4301042,0.0001683427963965125,9.685962599487795e-05,0.0001501051080134793,587048,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
COMPULSION,14522,10040,3.929656292175211e-07,1.7127396735373537e-07,3.952280460891686e-06,6038,2009,0,0,0,0,0,2009,0,3,12of12inf,TRUE
COMPULSORY,14530,60784,2.3790859368882276e-06,1.0026408904840025e-06,1.102792107296047e-05,32789,0,0,0,0,0,0,2009,0,4,12of12inf,TRUE
CONCEALED,14571,15897,6.222086262620451e-07,6.060848289759979e-07,1.5213165223114197e-05,8819,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CONCEALING,14574,17092,6.689809297396286e-07,3.016166977773373e-07,4.866854049217748e-06,11902,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CONCEDE,14578,2258,8.837812657103214e-08,6.773806128836168e-08,4.727385480822133e-06,1554,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CONCEDED,14579,2771,1.0845694806391942e-07,9.398007136916781e-08,4.196287319118755e-06,1782,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CONCEDES,14580,901,3.526514262201061e-08,2.596401810016636e-08,2.2457959497999847e-06,662,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CONCEDING,14581,2484,9.722376722871737e-08,1.235357249663382e-07,7.549730438038631e-06,2195,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
CONCEIVABLE,14588,2985,1.1683290868668332e-07,1.1698379557963612e-07,3.905637071636689e-06,2463,0,0,2009,0,0,2009,0,0,4,12of12inf,TRUE
CONCEIVABLY,14589,2414,9.448396702500956e-08,1.1575468970810392e-07,5.1832313211628685e-06,2009,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
CONCERN,14616,2072077,8.110109980997545e-05,0.0001570019801767431,0.0003764096181279122,410853,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CONCERNED,14617,104407,4.0864902838360285e-06,2.846793404967965e-06,2.5020185006006877e-05,61023,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
CONCERNS,14619,662506,2.5930486767966437e-05,2.05839062163517e-05,6.519732337818924e-05,278164,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
